"ID_ESTADO","NOMBRE_ESTADO","ID_MUNICIPIO","MUNICIPIO","MEADE","ANAYA","AMLO","MARGARITA","BRONCO","NUM_VOTOS_CAN_NREG","NUM_VOTOS_NULOS","GANADOR"
28,"TAMAULIPAS",33,"RIO BRAVO-TAM",8509,15212,30282,12,4198,14,1415,"AMLO"
7,"CHIAPAS",116,"MONTECRISTO DE GUERRERO-CAM",368,354,826,13,48,0,176,"AMLO"
20,"OAXACA",204,"SAN JUAN LACHIGALLA-OAX",152,324,780,0,23,0,38,"AMLO"
11,"GUANAJUATO",28,"SALVATIERRA-GTO",7132,15128,17927,47,3150,53,1474,"AMLO"
20,"OAXACA",24,"COSOLAPA-OAX",1918,530,4443,6,86,0,256,"AMLO"
30,"VERACRUZ",2,"ACATLAN-VER",130,972,764,1,47,0,38,"ANAYA"
20,"OAXACA",211,"SAN JUAN OZOLOTEPEC-OAX",108,105,834,0,1,0,57,"AMLO"
21,"PUEBLA",123,"SAN FELIPE TEOTLALCINGO-PUE",725,765,2573,0,177,2,127,"AMLO"
24,"SAN LUIS POTOSÍ",47,"VILLA DE ARRIAGA-SLP",4013,2270,2758,0,349,0,413,"MEADE"
31,"YUCATÁN",63,"SAMAHIL-YUC",1053,1163,1175,0,67,0,92,"AMLO"
28,"TAMAULIPAS",19,"LLERA-TAM",913,3781,4319,8,388,2,484,"AMLO"
32,"ZACATECAS",19,"JALPA-ZAC",2452,3680,5083,7,546,2,694,"AMLO"
24,"SAN LUIS POTOSÍ",36,"TAMASOPO-SLP",3551,2896,6368,3,755,6,1039,"AMLO"
17,"MORELOS",18,"TEMIXCO-MOR",6115,8746,31805,13,3685,26,1645,"AMLO"
26,"SONORA",41,"TEPACHE-SON",261,293,302,0,20,0,29,"AMLO"
24,"SAN LUIS POTOSÍ",25,"SALINAS-SLP",5463,2674,4087,1,665,2,584,"MEADE"
21,"PUEBLA",172,"TETELES DE AVILA CASTILLO-PUE",383,503,2271,0,143,0,108,"AMLO"
21,"PUEBLA",90,"JONOTLA-PUE",1289,322,812,2,22,1,125,"MEADE"
15,"MÉXICO",109,"TULTEPEC-MEX",10111,15444,47179,5,4095,20,1554,"AMLO"
11,"GUANAJUATO",24,"PUEBLO NUEVO-GTO",2505,2284,1798,9,418,0,255,"MEADE"
20,"OAXACA",359,"SANTA ANA YARENI-OAX",42,50,204,0,2,0,18,"AMLO"
20,"OAXACA",234,"SAN LUCAS ZOQUIAPAM-OAX",782,601,1186,0,9,1,197,"AMLO"
21,"PUEBLA",30,"CAXHUACAN-PUE",678,293,1128,0,14,0,142,"AMLO"
17,"MORELOS",1,"AMACUZAC-MOR",883,651,6013,0,336,0,268,"AMLO"
29,"TLAXCALA",38,"TZOMPANTEPEC-TLX",867,839,4828,5,391,3,120,"AMLO"
16,"MICHOACÁN",31,"EPITACIO HUERTA-MIC",1916,1599,3580,0,418,0,374,"AMLO"
7,"CHIAPAS",31,"CHILON-CAM",17195,1587,26352,22,246,4,2218,"AMLO"
13,"HIDALGO",62,"TEPEHUACAN DE GUERRERO-HGO",5790,1776,4800,2,115,1,668,"MEADE"
13,"HIDALGO",51,"SAN AGUSTIN TLAXIACA-HGO",3222,1710,9984,0,695,4,352,"AMLO"
7,"CHIAPAS",73,"REFORMA-CAM",2069,656,18315,5,210,5,831,"AMLO"
16,"MICHOACÁN",56,"MUGICA-MIC",4726,1610,10921,2,317,0,770,"AMLO"
21,"PUEBLA",3,"ACATLAN-PUE",2987,1919,12085,4,285,3,683,"AMLO"
20,"OAXACA",121,"SAN BLAS ATEMPA-OAX",2304,690,7661,0,72,0,228,"AMLO"
27,"TABASCO",7,"EMILIANO ZAPATA-TAB",1723,1345,13505,24,94,18,639,"AMLO"
24,"SAN LUIS POTOSÍ",3,"AQUISMON-SLP",7970,9602,5149,0,330,0,1332,"ANAYA"
19,"NUEVO LEÓN",13,"CHINA-NLE",1545,1387,1785,1,1179,0,291,"AMLO"
7,"CHIAPAS",50,"LA LIBERTAD-CAM",239,443,2430,13,95,0,377,"AMLO"
20,"OAXACA",471,"SANTIAGO LACHIGUIRI-OAX",562,95,992,3,10,0,92,"AMLO"
28,"TAMAULIPAS",35,"SAN FERNANDO-TAM",5704,9538,10147,18,735,5,790,"AMLO"
25,"SINALOA",5,"COSALA-SIN",2861,2312,2542,1,59,0,335,"MEADE"
12,"GUERRERO",49,"PETATLAN-GRO",3220,2469,12720,11,194,6,906,"AMLO"
8,"CHIHUAHUA",36,"JIMENEZ-COA",4578,3670,7666,4,1506,7,689,"AMLO"
30,"VERACRUZ",67,"EMILIANO ZAPATA-VER",3186,8173,18291,8,1483,5,596,"AMLO"
30,"VERACRUZ",61,"CHINAMECA-VER",1088,1465,5840,3,130,0,195,"AMLO"
20,"OAXACA",541,"TANETZE DE ZARAGOZA-OAX",71,30,480,0,0,0,26,"AMLO"
17,"MORELOS",3,"AXOCHIAPAN-MOR",1247,1881,13783,17,608,5,540,"AMLO"
18,"NAYARIT",2,"AHUACATLAN-NAY",1018,1346,4177,8,71,0,185,"AMLO"
14,"JALISCO",39,"EL GRULLO-JAL",1460,2296,5441,12,526,7,373,"AMLO"
20,"OAXACA",570,"ZIMATLAN DE ALVAREZ-OAX",1211,2191,7777,4,306,6,454,"AMLO"
20,"OAXACA",75,"ROJAS DE CUAUHTEMOC-OAX",86,52,414,0,46,0,9,"AMLO"
12,"GUERRERO",57,"TECOANAPA-GRO",4035,4456,11808,16,79,1,1150,"AMLO"
30,"VERACRUZ",58,"CHICONAMEL-VER",544,1321,1294,1,21,0,125,"ANAYA"
20,"OAXACA",231,"SAN LUCAS CAMOTLAN-OAX",156,67,256,1,1,15,29,"AMLO"
24,"SAN LUIS POTOSÍ",49,"VILLA DE LA PAZ-SLP",741,644,1139,0,174,0,97,"AMLO"
21,"PUEBLA",160,"TEPANCO DE LOPEZ-PUE",1674,1277,7531,4,294,3,546,"AMLO"
19,"NUEVO LEÓN",14,"DR. ARROYO-NLE",8817,5715,4209,5,1601,1,822,"MEADE"
24,"SAN LUIS POTOSÍ",11,"CIUDAD FERNANDEZ-SLP",4484,5391,10138,16,1365,4,831,"AMLO"
11,"GUANAJUATO",15,"GUANAJUATO-GTO",12765,23583,24460,11,7821,61,2027,"AMLO"
14,"JALISCO",71,"QUITUPAN-JAL",1617,1714,1202,0,63,0,216,"ANAYA"
21,"PUEBLA",216,"ZOQUIAPAN-PUE",516,271,538,0,10,0,98,"AMLO"
30,"VERACRUZ",27,"BANDERILLA-VER",963,3300,7364,6,785,8,225,"AMLO"
14,"JALISCO",19,"BOLAÑOS-JAL",382,644,588,0,38,0,51,"ANAYA"
20,"OAXACA",381,"SANTA CRUZ PAPALUTLA-OAX",137,60,603,0,17,0,14,"AMLO"
7,"CHIAPAS",100,"TUMBALA-CAM",3476,1180,11094,192,690,4,1964,"AMLO"
18,"NAYARIT",7,"IXTLAN DEL RIO-NAY",1252,2632,7356,15,342,3,375,"AMLO"
20,"OAXACA",178,"SAN JUAN BAUTISTA LO DE SOTO-OAX",304,217,929,0,16,1,102,"AMLO"
20,"OAXACA",448,"SANTA MARIA ZACATEPEC-OAX",1875,1064,4620,5,47,0,338,"AMLO"
26,"SONORA",54,"RAYON-SON",501,262,582,0,60,0,67,"AMLO"
16,"MICHOACÁN",6,"APATZINGAN-MIC",6480,5689,31582,29,1479,33,1760,"AMLO"
20,"OAXACA",461,"SANTIAGO COMALTEPEC-OAX",78,36,457,0,1,0,16,"AMLO"
25,"SINALOA",3,"BADIRAGUATO-SIN",5670,3162,5053,0,78,4,713,"MEADE"
11,"GUANAJUATO",19,"JERECUARO-GTO",6734,7474,5038,5,1172,11,1230,"ANAYA"
21,"PUEBLA",195,"VICENTE GUERRERO-PUE",4525,4760,3456,0,87,0,639,"ANAYA"
20,"OAXACA",7,"ASUNCION NOCHIXTLAN-OAX",1373,1103,6884,9,383,0,335,"AMLO"
26,"SONORA",65,"NAVOJOA-SON",10414,7155,44218,17,1915,28,1592,"AMLO"
30,"VERACRUZ",71,"GUTIERREZ ZAMORA-VER",1562,3484,6218,6,394,31,293,"AMLO"
12,"GUERRERO",74,"ZIRANDARO-GRO",1939,720,6180,4,59,1,234,"AMLO"
30,"VERACRUZ",168,"JOSE AZUETA-VER",1238,2932,4997,11,176,6,395,"AMLO"
30,"VERACRUZ",88,"JALACINGO-VER",2878,5680,7545,4,465,17,647,"AMLO"
14,"JALISCO",80,"SAN MIGUEL EL ALTO-JAL",2462,7301,2449,0,1713,56,536,"ANAYA"
29,"TLAXCALA",13,"HUAMANTLA-TLX",6676,5268,23997,23,2128,10,1029,"AMLO"
20,"OAXACA",265,"SAN MIGUEL DEL PUERTO-OAX",762,316,2213,6,28,0,146,"AMLO"
21,"PUEBLA",180,"TLAHUAPAN-PUE",4022,2715,10605,13,643,12,808,"AMLO"
20,"OAXACA",257,"SAN MIGUEL ACHIUTLA-OAX",75,23,154,0,2,2,14,"AMLO"
26,"SONORA",61,"GUAYMAS-SON",7327,6818,41002,58,2958,6,1510,"AMLO"
20,"OAXACA",389,"SANTA INES DEL MONTE-OAX",147,155,580,3,9,0,64,"AMLO"
20,"OAXACA",487,"SANTIAGO TAPEXTLA-OAX",1010,114,452,0,4,0,49,"MEADE"
17,"MORELOS",7,"CUERNAVACA-MOR",22236,45513,119020,91,16508,208,4840,"AMLO"
15,"MÉXICO",60,"NEZAHUALCOYOTL-MEX",88060,106222,341309,76,25868,373,12480,"AMLO"
20,"OAXACA",141,"SAN FRANCISCO JALTEPETONGO-OAX",104,50,298,4,10,0,27,"AMLO"
20,"OAXACA",295,"SAN PABLO TIJALTEPEC-OAX",78,150,574,0,1,0,93,"AMLO"
14,"JALISCO",85,"TALPA DE ALLENDE-JAL",2584,2571,2653,0,281,2,366,"AMLO"
5,"COAHUILA",21,"NADADORES-COL",1080,650,1842,2,94,0,50,"AMLO"
15,"MÉXICO",1,"ACAMBAY DE RUIZ CASTAÑEDA-MEX",8300,5761,14814,40,1005,45,1014,"AMLO"
20,"OAXACA",558,"VALERIO TRUJANO-OAX",193,91,699,0,9,0,30,"AMLO"
14,"JALISCO",117,"CAÑADAS DE OBREGON-JAL",661,1021,404,0,108,1,106,"ANAYA"
17,"MORELOS",2,"ATLATLAHUCAN-MOR",795,1806,8517,3,532,3,328,"AMLO"
15,"MÉXICO",19,"CAPULHUAC-MEX",3167,2051,8838,4,1129,2,313,"AMLO"
21,"PUEBLA",95,"LAFRAGUA-PUE",1533,978,1721,1,67,13,252,"AMLO"
8,"CHIHUAHUA",67,"VALLE DE ZARAGOZA-COA",891,1178,544,0,88,0,101,"ANAYA"
20,"OAXACA",406,"SANTA MARIA COLOTEPEC-OAX",981,798,8914,7,161,1,225,"AMLO"
11,"GUANAJUATO",3,"SAN MIGUEL DE ALLENDE-GTO",8870,26134,20139,32,6234,42,2939,"ANAYA"
14,"JALISCO",30,"CUQUIO-JAL",973,2372,5380,1,463,0,313,"AMLO"
15,"MÉXICO",21,"COATEPEC HARINAS-MEX",4099,4018,9533,5,505,2,594,"AMLO"
32,"ZACATECAS",33,"MOYAHUA DE ESTRADA-ZAC",654,893,951,0,110,1,114,"AMLO"
20,"OAXACA",360,"SANTA ANA ZEGACHE-OAX",405,694,937,0,42,0,82,"AMLO"
20,"OAXACA",540,"TAMAZULAPAM DEL ESPIRITU SANTO-OAX",215,208,1668,0,12,0,105,"AMLO"
31,"YUCATÁN",9,"CANSAHCAB-YUC",828,960,1285,1,52,0,62,"AMLO"
31,"YUCATÁN",100,"UCU-YUC",998,371,723,0,75,0,75,"MEADE"
19,"NUEVO LEÓN",7,"ARAMBERRI-NLE",3694,2548,1529,6,1512,2,358,"MEADE"
14,"JALISCO",123,"ZAPOTLAN DEL REY-JAL",2118,2087,3891,14,284,12,295,"AMLO"
3,"BAJA CALIFORNIA SUR",4,"LOS CABOS-BCS",6371,20661,74337,148,5657,71,2065,"AMLO"
15,"MÉXICO",3,"ACULCO-MEX",7389,6512,8312,12,859,43,734,"AMLO"
15,"MÉXICO",61,"NICOLAS ROMERO-MEX",32599,34911,106141,14,8870,126,3838,"AMLO"
30,"VERACRUZ",149,"SOLEDAD DE DOBLADO-VER",2383,4686,6714,0,355,4,398,"AMLO"
20,"OAXACA",219,"SAN JUAN TEITIPAC-OAX",224,115,469,0,16,0,55,"AMLO"
10,"DURANGO",10,"HIDALGO-DUR",538,551,805,1,41,0,54,"AMLO"
20,"OAXACA",142,"SAN FRANCISCO LACHIGOLO-OAX",194,134,1019,0,62,1,23,"AMLO"
16,"MICHOACÁN",13,"CARACUARO-MIC",1151,2206,1555,0,54,0,273,"ANAYA"
21,"PUEBLA",150,"SANTO TOMAS HUEYOTLIPAN-PUE",363,498,3459,2,166,0,127,"AMLO"
22,"QUERÉTARO",10,"EL MARQUES-QRO",14802,24794,28933,123,3908,31,1901,"AMLO"
20,"OAXACA",140,"SAN FRANCISCO IXHUATAN-OAX",1046,418,3755,1,19,0,104,"AMLO"
26,"SONORA",56,"SAN MIGUEL DE HORCASITAS-SON",751,525,1634,0,73,1,154,"AMLO"
15,"MÉXICO",97,"TEQUIXQUIAC-MEX",3974,3187,10711,16,1063,2,495,"AMLO"
19,"NUEVO LEÓN",24,"GRAL. ZARAGOZA-NLE",1556,237,1924,1,187,0,76,"AMLO"
20,"OAXACA",175,"SAN JUAN BAUTISTA CUICATLAN-OAX",1461,744,3566,0,58,6,251,"AMLO"
24,"SAN LUIS POTOSÍ",46,"VILLA DE ARISTA-SLP",2204,2658,2182,1,264,1,384,"ANAYA"
20,"OAXACA",345,"SAN SEBASTIAN TECOMAXTLAHUACA-OAX",378,293,2375,2,43,2,131,"AMLO"
19,"NUEVO LEÓN",41,"PARAS-NLE",356,620,361,0,125,0,43,"ANAYA"
29,"TLAXCALA",36,"TOTOLAC-TLX",1115,853,9096,1,465,1,158,"AMLO"
14,"JALISCO",15,"AUTLAN DE NAVARRO-JAL",3580,5452,16253,51,1329,21,741,"AMLO"
20,"OAXACA",88,"SAN ANDRES HUAYAPAM-OAX",335,327,1580,0,127,0,51,"AMLO"
30,"VERACRUZ",13,"AMATITLAN-VER",357,1635,1812,0,29,0,138,"AMLO"
11,"GUANAJUATO",18,"JARAL DEL PROGRESO-GTO",4927,6435,5346,13,1356,4,484,"ANAYA"
2,"BAJA CALIFORNIA",1,"ENSENADA-BCN",19296,38451,136049,17,15013,201,4665,"AMLO"
21,"PUEBLA",108,"OLINTLA-PUE",3345,2320,962,0,9,0,147,"MEADE"
20,"OAXACA",305,"SAN PEDRO HUAMELULA-OAX",634,143,4243,0,25,1,158,"AMLO"
22,"QUERÉTARO",18,"TOLIMAN-QRO",2007,3630,7686,34,388,1,579,"AMLO"
28,"TAMAULIPAS",28,"NUEVO MORELOS-TAM",696,949,763,3,73,0,53,"ANAYA"
20,"OAXACA",165,"SAN JOSE DEL PEÑASCO-OAX",373,62,396,0,10,0,40,"AMLO"
31,"YUCATÁN",59,"PROGRESO-YUC",7205,7263,13247,5,1824,9,1252,"AMLO"
30,"VERACRUZ",146,"SOCONUSCO-VER",383,1927,4209,3,112,1,152,"AMLO"
29,"TLAXCALA",17,"MAZATECOCHCO DE JOSE MARIA MORELOS-TLX",370,579,4094,1,100,1,89,"AMLO"
14,"JALISCO",24,"SAN GABRIEL-JAL",1733,2476,3233,0,225,0,304,"AMLO"
17,"MORELOS",16,"OCUITUCO-MOR",1145,1207,7139,4,696,1,317,"AMLO"
8,"CHIHUAHUA",63,"TEMOSACHIC-COA",676,1182,931,3,83,2,225,"ANAYA"
32,"ZACATECAS",53,"VILLA GONZALEZ ORTEGA-ZAC",1705,1223,3430,0,120,0,413,"AMLO"
30,"VERACRUZ",174,"TIHUATLAN-VER",4317,12479,21629,5,1234,19,1312,"AMLO"
30,"VERACRUZ",113,"NAOLINCO-VER",1085,3752,5602,7,344,3,268,"AMLO"
12,"GUERRERO",31,"FLORENCIO VILLARREAL-GRO",1776,1814,7010,0,74,0,463,"AMLO"
20,"OAXACA",54,"MAGDALENA ZAHUATLAN-OAX",40,23,109,0,1,0,3,"AMLO"
31,"YUCATÁN",11,"CELESTUN-YUC",1441,868,1867,7,45,0,205,"AMLO"
8,"CHIHUAHUA",32,"HIDALGO DEL PARRAL-COA",9023,12648,17950,138,8897,51,1753,"AMLO"
30,"VERACRUZ",24,"ATZALAN-VER",6418,6124,9898,1,282,6,771,"AMLO"
25,"SINALOA",11,"GUASAVE-SIN",28952,10004,89546,19,1726,28,3392,"AMLO"
15,"MÉXICO",75,"SAN FELIPE DEL PROGRESO-MEX",19285,8315,30136,36,1489,46,2142,"AMLO"
21,"PUEBLA",166,"TEPETZINTLA-PUE",2148,1050,1652,1,40,0,568,"MEADE"
20,"OAXACA",163,"SAN JOSE AYUQUILA-OAX",176,45,261,1,4,0,21,"AMLO"
16,"MICHOACÁN",65,"PARACUARO-MIC",1432,2213,7466,4,189,0,463,"AMLO"
5,"COAHUILA",23,"OCAMPO-COL",1833,514,2418,0,100,1,144,"AMLO"
21,"PUEBLA",197,"XICOTEPEC-PUE",7942,8766,18555,116,1658,11,1402,"AMLO"
31,"YUCATÁN",88,"TEYA-YUC",554,492,292,0,12,0,32,"MEADE"
21,"PUEBLA",205,"YEHUALTEPEC-PUE",777,1504,9051,3,488,4,489,"AMLO"
14,"JALISCO",115,"VILLA GUERRERO-JAL",916,1655,488,1,148,0,96,"ANAYA"
13,"HIDALGO",14,"CARDONAL-HGO",1555,770,6885,2,184,0,286,"AMLO"
20,"OAXACA",427,"SANTA MARIA PETAPA-OAX",1939,420,5405,1,103,0,198,"AMLO"
10,"DURANGO",22,"PEÑON BLANCO-DUR",1234,1396,2157,0,146,0,161,"AMLO"
26,"SONORA",3,"ALTAR-SON",1486,516,1959,1,139,0,159,"AMLO"
15,"MÉXICO",66,"OTUMBA-MEX",3545,3230,9672,1,851,3,389,"AMLO"
24,"SAN LUIS POTOSÍ",6,"CATORCE-SLP",1750,1565,1727,0,121,0,234,"MEADE"
18,"NAYARIT",13,"SAN PEDRO LAGUNILLAS-NAY",723,988,1897,1,52,1,114,"AMLO"
16,"MICHOACÁN",18,"COPANDARO-MIC",1174,1213,1784,6,168,0,167,"AMLO"
20,"OAXACA",409,"SANTA MARIA DEL ROSARIO-OAX",55,15,135,0,10,1,5,"AMLO"
20,"OAXACA",349,"SAN SIMON ZAHUATLAN-OAX",607,178,234,0,6,0,107,"MEADE"
20,"OAXACA",224,"SAN JUAN YUCUITA-OAX",28,34,286,0,8,0,8,"AMLO"
20,"OAXACA",3,"ANIMAS TRUJANO-OAX",258,200,1490,0,86,1,32,"AMLO"
30,"VERACRUZ",156,"TANTOYUCA-VER",9157,22657,16532,13,582,3,1006,"ANAYA"
24,"SAN LUIS POTOSÍ",15,"CHARCAS-SLP",4005,2327,2777,1,471,4,531,"MEADE"
1,"AGUASCALIENTES",3,"CALVILLO-AGS",4451,9505,8122,42,1241,26,1038,"ANAYA"
11,"GUANAJUATO",29,"SAN DIEGO DE LA UNION-GTO",4415,7192,2390,5,839,3,603,"ANAYA"
21,"PUEBLA",63,"EPATLAN-PUE",522,866,1207,1,72,0,103,"AMLO"
10,"DURANGO",30,"SAN LUIS DEL CORDERO-DUR",322,475,182,0,7,0,19,"ANAYA"
30,"VERACRUZ",56,"CHACALTIANGUIS-VER",1096,1976,2866,3,81,0,208,"AMLO"
10,"DURANGO",28,"SAN JUAN DE GUADALUPE-DUR",1031,1123,449,0,15,0,61,"ANAYA"
20,"OAXACA",353,"SANTA ANA-OAX",187,149,418,0,13,0,57,"AMLO"
26,"SONORA",51,"OPODEPE-SON",434,526,526,0,30,0,51,"ANAYA"
28,"TAMAULIPAS",3,"ALTAMIRA-TAM",12819,28729,52922,32,6773,19,2292,"AMLO"
15,"MÉXICO",78,"SAN SIMON DE GUERRERO-MEX",1068,1040,1831,0,33,0,115,"AMLO"
20,"OAXACA",131,"SAN FELIPE JALAPA DE DIAZ-OAX",4412,2516,8776,0,53,2,289,"AMLO"
31,"YUCATÁN",27,"DZIDZANTUN-YUC",1465,1196,2571,1,96,1,122,"AMLO"
20,"OAXACA",195,"SAN JUAN DEL RIO-OAX",106,78,350,0,10,0,25,"AMLO"
20,"OAXACA",225,"SAN LORENZO-OAX",689,1385,1045,1,9,0,102,"ANAYA"
7,"CHIAPAS",17,"CINTALAPA-CAM",10308,2449,24134,34,651,20,2293,"AMLO"
21,"PUEBLA",51,"CHICHIQUILA-PUE",3863,2517,3765,1,81,21,779,"MEADE"
15,"MÉXICO",24,"CUAUTITLAN-MEX",9815,9995,33525,55,3696,35,827,"AMLO"
30,"VERACRUZ",138,"LOS REYES-VER",858,949,775,0,21,1,112,"ANAYA"
31,"YUCATÁN",28,"DZILAM DE BRAVO-YUC",574,457,886,0,22,0,54,"AMLO"
7,"CHIAPAS",6,"AMATENANGO DE LA FRONTERA-CAM",4213,1641,7891,1,119,1,1532,"AMLO"
13,"HIDALGO",76,"TULANCINGO DE BRAVO-HGO",9425,9289,46384,51,4889,24,1490,"AMLO"
20,"OAXACA",559,"CAPULALPAM DE MENDEZ-OAX",61,32,571,0,8,0,9,"AMLO"
21,"PUEBLA",52,"CHIETLA-PUE",3302,2891,10720,18,447,3,838,"AMLO"
30,"VERACRUZ",85,"IXHUATLANCILLO-VER",738,2436,5254,11,399,4,383,"AMLO"
7,"CHIAPAS",68,"PICHUCALCO-CAM",2336,1349,11532,4,259,3,832,"AMLO"
20,"OAXACA",538,"TANICHE-OAX",102,47,218,0,4,0,19,"AMLO"
29,"TLAXCALA",59,"SAN LORENZO AXOCOMANITLA-TLX",352,156,2055,0,59,1,41,"AMLO"
8,"CHIHUAHUA",59,"SAN FRANCISCO DEL ORO-COA",785,784,1124,0,304,0,117,"AMLO"
20,"OAXACA",29,"ELOXOCHITLAN DE FLORES MAGON-OAX",639,60,800,0,7,0,78,"AMLO"
26,"SONORA",35,"SAN PEDRO DE LA CUEVA-SON",645,469,412,1,38,0,40,"MEADE"
21,"PUEBLA",46,"CHALCHICOMULA DE SESMA-PUE",2481,5245,13281,6,893,4,883,"AMLO"
11,"GUANAJUATO",31,"SAN FRANCISCO DEL RINCON-GTO",11289,21723,10061,14,4866,18,1383,"ANAYA"
8,"CHIHUAHUA",66,"URUACHI-COA",1064,1131,849,0,16,0,226,"ANAYA"
30,"VERACRUZ",86,"IXMATLAHUACAN-VER",304,1380,1311,0,34,0,78,"ANAYA"
20,"OAXACA",424,"SANTA MARIA NDUAYACO-OAX",89,24,146,0,4,0,11,"AMLO"
20,"OAXACA",20,"LA COMPAÑIA-OAX",444,211,914,0,14,0,62,"AMLO"
20,"OAXACA",336,"SAN PEDRO YANERI-OAX",51,38,316,0,4,0,12,"AMLO"
12,"GUERRERO",77,"JOSE JOAQUIN DE HERRERA-GRO",2215,810,3168,0,51,0,1606,"AMLO"
16,"MICHOACÁN",3,"ALVARO OBREGON-MIC",3147,1678,5019,11,732,4,469,"AMLO"
20,"OAXACA",399,"SANTA MARIA LA ASUNCION-OAX",425,425,390,0,5,0,100,"MEADE"
21,"PUEBLA",165,"TEPEOJUMA-PUE",1310,887,2412,1,89,0,187,"AMLO"
13,"HIDALGO",42,"MOLANGO DE ESCAMILLA-HGO",1114,320,3922,3,90,1,248,"AMLO"
19,"NUEVO LEÓN",10,"CARMEN-NLE",1666,1663,5277,2,1509,0,231,"AMLO"
31,"YUCATÁN",99,"UAYMA-YUC",811,1149,631,2,15,0,11,"ANAYA"
28,"TAMAULIPAS",20,"MAINERO-TAM",76,1061,196,1,34,0,115,"ANAYA"
5,"COAHUILA",18,"MONCLOVA-COL",22240,24554,54838,71,6932,28,1700,"AMLO"
9,"CIUDAD DE MÉXICO",7,"IZTAPALAPA-COL",97451,216212,649632,418,40617,593,24292,"AMLO"
31,"YUCATÁN",92,"TIXCACALCUPUL-YUC",1793,302,1788,3,3,0,64,"MEADE"
20,"OAXACA",567,"SAN MATEO YUCUTINDOO-OAX",252,217,674,0,6,0,66,"AMLO"
7,"CHIAPAS",10,"BEJUCAL DE OCAMPO-CAM",577,889,837,0,38,0,353,"ANAYA"
12,"GUERRERO",35,"HUITZUCO DE LOS FIGUEROA-GRO",5057,2910,8358,4,433,0,705,"AMLO"
15,"MÉXICO",93,"TEOTIHUACAN-MEX",6002,4617,18460,24,1687,39,727,"AMLO"
21,"PUEBLA",15,"AMOZOC-PUE",4240,9334,28941,46,2183,20,1321,"AMLO"
20,"OAXACA",369,"SANTA CATARINA QUIANE-OAX",148,109,718,0,34,0,40,"AMLO"
5,"COAHUILA",14,"JIMENEZ-COL",2007,1280,1449,0,84,0,192,"MEADE"
28,"TAMAULIPAS",41,"VICTORIA-TAM",28580,48100,71986,138,15432,82,2590,"AMLO"
21,"PUEBLA",105,"NOPALUCAN-PUE",3240,2344,5868,16,371,0,640,"AMLO"
7,"CHIAPAS",71,"PUEBLO NUEVO SOLISTAHUACAN-CAM",1851,2163,7428,0,98,13,1024,"AMLO"
7,"CHIAPAS",95,"TEOPISCA-CAM",4721,1619,10698,15,497,5,1903,"AMLO"
14,"JALISCO",55,"LAGOS DE MORENO-JAL",10947,30548,20149,145,5312,19,1772,"ANAYA"
21,"PUEBLA",179,"TLACHICHUCA-PUE",2529,2547,8676,2,480,48,602,"AMLO"
16,"MICHOACÁN",37,"HUANIQUEO-MIC",302,1398,2239,14,101,1,238,"AMLO"
32,"ZACATECAS",35,"NORIA DE ANGELES-ZAC",2725,1062,3917,1,155,1,356,"AMLO"
15,"MÉXICO",121,"ZUMPANGO-MEX",15435,11237,54827,116,4471,143,1714,"AMLO"
10,"DURANGO",1,"CANATLAN-DUR",2772,3943,7156,11,638,2,430,"AMLO"
7,"CHIAPAS",47,"JITOTOL-CAM",2520,1167,5797,4,55,1,737,"AMLO"
7,"CHIAPAS",105,"UNION JUAREZ-CAM",1266,816,5720,10,200,1,455,"AMLO"
12,"GUERRERO",75,"ZITLALA-GRO",2466,4292,3299,2,59,0,661,"ANAYA"
20,"OAXACA",41,"CIUDAD IXTEPEC-OAX",2570,956,11351,3,456,4,321,"AMLO"
11,"GUANAJUATO",22,"OCAMPO-GTO",3007,4945,1693,6,387,2,325,"ANAYA"
20,"OAXACA",370,"SANTA CATARINA QUIOQUITANI-OAX",9,18,198,1,1,0,4,"AMLO"
14,"JALISCO",105,"TOTATICHE-JAL",617,1509,391,4,134,0,64,"ANAYA"
20,"OAXACA",287,"SAN NICOLAS-OAX",131,141,242,0,5,0,35,"AMLO"
9,"CIUDAD DE MÉXICO",2,"AZCAPOTZALCO-COL",33335,63898,158209,149,13232,252,5331,"AMLO"
21,"PUEBLA",116,"QUECHOLAC-PUE",1485,2155,18273,6,474,5,879,"AMLO"
20,"OAXACA",444,"SANTA MARIA YAVESIA-OAX",39,6,160,0,1,0,3,"AMLO"
18,"NAYARIT",10,"ROSAMORADA-NAY",3122,2507,9177,1,140,2,408,"AMLO"
16,"MICHOACÁN",23,"CHAVINDA-MIC",1239,1487,1681,0,187,7,204,"AMLO"
30,"VERACRUZ",68,"ESPINAL-VER",2468,4421,4989,0,174,7,312,"AMLO"
30,"VERACRUZ",25,"TLALTETELA-VER",2346,2604,2433,1,116,4,222,"ANAYA"
5,"COAHUILA",30,"SALTILLO-COL",100223,81518,140101,184,25134,85,6262,"AMLO"
26,"SONORA",17,"CUMPAS-SON",1367,599,1542,1,268,0,162,"AMLO"
15,"MÉXICO",94,"TEPETLAOXTOC-MEX",3380,1931,9177,9,775,1,307,"AMLO"
20,"OAXACA",256,"SAN MELCHOR BETAZA-OAX",87,27,269,0,4,0,22,"AMLO"
30,"VERACRUZ",160,"TEMPOAL-VER",2181,5660,7892,8,194,3,660,"AMLO"
