ano,estado,municipio,cve_inegi,id_estado,id_municipio,pea,pea_h,pea_m,pei,pei_h,pei_m,pea_ocupada,pea_ocupada_h,pea_ocupada_m,pea_desocupada,pea_desocupada_h,pea_desocupada_m,tpe,tpe_h,tpe_m
2010,Tlaxcala,San Francisco Tetlanohcan,29050,29,50,3670,2516,1154,3772,989,2783,3427,2334,1093,243,182,61,49.03,71.25,29.19
2010,Tlaxcala,San Jeronimo Zacualpan,29051,29,51,1444,893,551,1308,356,952,1402,862,540,42,31,11,52.15,70.87,36.51
2010,Tlaxcala,San Jose Teacalco,29052,29,52,2079,1420,659,2072,541,1531,1978,1337,641,101,83,18,49.81,71.9,29.97
2010,Tlaxcala,San Juan Huactzinco,29053,29,53,2855,1726,1129,2273,634,1639,2780,1668,1112,75,58,17,55.51,72.77,40.74
2010,Tlaxcala,San Lorenzo Axocomanitla,29054,29,54,2140,1329,811,1685,459,1226,2064,1272,792,76,57,19,55.64,73.92,39.6
2010,Tlaxcala,San Lucas Tecopilco,29055,29,55,816,590,226,1330,385,945,764,542,222,52,48,4,37.85,60.14,19.23
2010,Tlaxcala,Santa Ana Nopalucan,29056,29,56,2832,1835,997,2445,705,1740,2705,1726,979,127,109,18,53.46,71.93,36.31
2010,Tlaxcala,Santa Apolonia Teacalco,29057,29,57,1914,1163,751,1389,361,1028,1897,1150,747,17,13,4,57.53,75.47,42.05
2010,Tlaxcala,Santa Catarina Ayometla,29058,29,58,2759,1926,833,3335,944,2391,2609,1804,805,150,122,28,45.02,66.46,25.79
2010,Tlaxcala,Santa Cruz Quilehtla,29059,29,59,2345,1607,738,2130,538,1592,2286,1557,729,59,50,9,52.11,74.43,31.52
2010,Tlaxcala,Santa Isabel Xiloxoxtla,29060,29,60,1698,1113,585,1513,385,1128,1632,1059,573,66,54,12,52.68,74,34.03
2010,Veracruz de Ignacio de la Llave,Total del estado Veracruz de Ignacio de la Llave,30000,30,0,2905273,2063003,842270,2923187,708025,2215162,2799136,1976827,822309,106137,86176,19961,49.58,73.92,27.44
2010,Veracruz de Ignacio de la Llave,Acajete,30001,30,1,3154,2457,697,2883,563,2320,3087,2397,690,67,60,7,51.97,80.88,23
2010,Veracruz de Ignacio de la Llave,Acatlan,30002,30,2,972,745,227,1369,385,984,910,692,218,62,53,9,41.26,65.35,18.67
2010,Veracruz de Ignacio de la Llave,Acayucan,30003,30,3,31655,22443,9212,32547,7801,24746,30429,21431,8998,1226,1012,214,49.08,73.77,27.04
2010,Veracruz de Ignacio de la Llave,Actopan,30004,30,4,14997,12157,2840,18083,3950,14133,14617,11823,2794,380,334,46,45,74.68,16.66
2010,Veracruz de Ignacio de la Llave,Acula,30005,30,5,1735,1432,303,2281,538,1743,1603,1313,290,132,119,13,42.84,71.85,14.73
2010,Veracruz de Ignacio de la Llave,Acultzingo,30006,30,6,6924,5417,1507,8008,1783,6225,6563,5079,1484,361,338,23,46.11,74.67,19.42
2010,Veracruz de Ignacio de la Llave,Camaron de Tejeda,30007,30,7,2260,1938,322,2628,470,2158,2182,1866,316,78,72,6,45.81,79.49,12.91
2010,Veracruz de Ignacio de la Llave,Alpatlahuac,30008,30,8,2891,2394,497,3798,878,2920,2826,2329,497,65,65,0,43.07,72.81,14.51
2010,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,30009,30,9,10345,8796,1549,11929,2332,9597,9978,8453,1525,367,343,24,46.16,78.36,13.85
2010,Veracruz de Ignacio de la Llave,Altotonga,30010,30,10,20872,15750,5122,21299,4167,17132,20594,15507,5087,278,243,35,49.28,78.67,22.93
2010,Veracruz de Ignacio de la Llave,Alvarado,30011,30,11,20631,14628,6003,20415,5394,15021,20140,14248,5892,491,380,111,50.08,72.71,28.48
2010,Veracruz de Ignacio de la Llave,Amatitlan,30012,30,12,2634,2106,528,3379,789,2590,2460,1946,514,174,160,14,43.49,72.1,16.84
2010,Veracruz de Ignacio de la Llave,Naranjos Amatlan,30013,30,13,10748,7132,3616,10638,2861,7777,10395,6838,3557,353,294,59,50.06,70.94,31.67
2010,Veracruz de Ignacio de la Llave,Amatlan de los Reyes,30014,30,14,16574,12065,4509,16325,3774,12551,15946,11555,4391,628,510,118,50.07,75.58,26.31
2010,Veracruz de Ignacio de la Llave,Angel R. Cabada,30015,30,15,11499,9360,2139,15136,3407,11729,10959,8870,2089,540,490,50,42.93,72.81,15.35
2010,Veracruz de Ignacio de la Llave,La Antigua,30016,30,16,10268,6895,3373,9447,2434,7013,9873,6557,3316,395,338,57,51.76,73.35,32.31
2010,Veracruz de Ignacio de la Llave,Apazapan,30017,30,17,1318,992,326,1889,581,1308,1280,964,316,38,28,10,40.91,62.75,19.87
2010,Veracruz de Ignacio de la Llave,Aquila,30018,30,18,700,488,212,577,124,453,692,482,210,8,6,2,54.52,79.48,31.64
2010,Veracruz de Ignacio de la Llave,Astacinga,30019,30,19,1134,923,211,2941,879,2062,1119,908,211,15,15,0,27.57,50.52,9.23
2010,Veracruz de Ignacio de la Llave,Atlahuilco,30020,30,20,2824,2458,366,3871,704,3167,2649,2300,349,175,158,17,41.92,77.03,10.32
2010,Veracruz de Ignacio de la Llave,Atoyac,30021,30,21,8240,6213,2027,9752,2325,7427,7726,5821,1905,514,392,122,45.51,72.29,21.31
2010,Veracruz de Ignacio de la Llave,Atzacan,30022,30,22,7099,5378,1721,7229,1584,5645,6860,5161,1699,239,217,22,49.35,76.85,23.3
2010,Veracruz de Ignacio de la Llave,Atzalan,30023,30,23,16201,13978,2223,19146,3548,15598,15840,13632,2208,361,346,15,45.54,79.16,12.41
2010,Veracruz de Ignacio de la Llave,Tlaltetela,30024,30,24,5297,4386,911,5360,919,4441,5178,4273,905,119,113,6,49.44,82.2,16.94
2010,Veracruz de Ignacio de la Llave,Ayahualulco,30025,30,25,7657,6767,890,9523,1690,7833,7573,6690,883,84,77,7,44.23,79.23,10.15
2010,Veracruz de Ignacio de la Llave,Banderilla,30026,30,26,9074,5652,3422,7286,1903,5383,8714,5364,3350,360,288,72,55.26,74.54,38.71
2010,Veracruz de Ignacio de la Llave,Benito Juarez,30027,30,27,4761,4228,533,7409,1633,5776,4738,4205,533,23,23,0,38.75,71.59,8.35
2010,Veracruz de Ignacio de la Llave,Boca del Rio,30028,30,28,59195,35554,23641,50329,14644,35685,57009,34024,22985,2186,1530,656,53.84,70.51,39.72
2010,Veracruz de Ignacio de la Llave,Calcahualco,30029,30,29,3583,3182,401,4939,1011,3928,3534,3135,399,49,47,2,41.92,75.56,9.25
2010,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,30030,30,30,15513,10019,5494,16466,4777,11689,14388,9103,5285,1125,916,209,48.4,67.58,31.89
2010,Veracruz de Ignacio de la Llave,Carrillo Puerto,30031,30,31,5223,4757,466,7170,1229,5941,5088,4630,458,135,127,8,41.89,78.85,7.24
2010,Veracruz de Ignacio de la Llave,Catemaco,30032,30,32,17898,13409,4489,18872,4009,14863,17223,12823,4400,675,586,89,48.43,76.5,23.11
2010,Veracruz de Ignacio de la Llave,Cazones de Herrera,30033,30,33,7910,6357,1553,9974,2235,7739,7585,6058,1527,325,299,26,43.87,73.2,16.61
2010,Veracruz de Ignacio de la Llave,Cerro Azul,30034,30,34,9912,6412,3500,10697,3135,7562,9381,5994,3387,531,418,113,47.83,66.63,31.53
2010,Veracruz de Ignacio de la Llave,Citlaltepetl,30035,30,35,3633,2850,783,4638,1167,3471,3465,2697,768,168,153,15,43.57,70.16,18.31
2010,Veracruz de Ignacio de la Llave,Coacoatzintla,30036,30,36,3296,2504,792,3454,713,2741,3157,2381,776,139,123,16,48.65,77.36,22.39
2010,Veracruz de Ignacio de la Llave,Coahuitlan,30037,30,37,2175,1892,283,3408,841,2567,2162,1881,281,13,11,2,38.59,68.45,9.85
2010,Veracruz de Ignacio de la Llave,Coatepec,30038,30,38,37594,24126,13468,30144,7927,22217,36499,23279,13220,1095,847,248,55.31,75,37.62
2010,Veracruz de Ignacio de la Llave,Coatzacoalcos,30039,30,39,134791,86162,48629,106419,29125,77294,129311,82028,47283,5480,4134,1346,55.71,74.48,38.52
2010,Veracruz de Ignacio de la Llave,Coatzintla,30040,30,40,18674,12888,5786,18620,4802,13818,18201,12503,5698,473,385,88,49.72,72.11,29.4
2010,Veracruz de Ignacio de la Llave,Coetzala,30041,30,41,703,543,160,871,211,660,687,528,159,16,15,1,44.52,71.64,19.49
2010,Veracruz de Ignacio de la Llave,Colipa,30042,30,42,1809,1522,287,2544,595,1949,1732,1448,284,77,74,3,41.36,71.46,12.79
2010,Veracruz de Ignacio de la Llave,Comapa,30043,30,43,6604,5942,662,7689,1315,6374,6413,5755,658,191,187,4,45.97,81.31,9.38
2010,Veracruz de Ignacio de la Llave,Cordoba,30044,30,44,85004,52250,32754,68124,17695,50429,81577,49757,31820,3427,2493,934,55.2,74.24,39.17
2010,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,30045,30,45,23254,15736,7518,22323,5863,16460,21960,14663,7297,1294,1073,221,50.85,72.55,31.27
2010,Veracruz de Ignacio de la Llave,Cosautlan de Carvajal,30046,30,46,5626,4695,931,6106,1047,5059,5486,4565,921,140,130,10,47.59,80.98,15.46
2010,Veracruz de Ignacio de la Llave,Coscomatepec,30047,30,47,17618,13810,3808,17983,3214,14769,17005,13257,3748,613,553,60,49.36,80.86,20.46
2010,Veracruz de Ignacio de la Llave,Cosoleacaque,30048,30,48,47744,32093,15651,43005,11092,31913,45766,30477,15289,1978,1616,362,52.37,73.9,32.79
2010,Veracruz de Ignacio de la Llave,Cotaxtla,30049,30,49,6889,5923,966,8611,1675,6936,6657,5704,953,232,219,13,44.15,77.39,12.15
2010,Veracruz de Ignacio de la Llave,Coxquihui,30050,30,50,4834,4117,717,6505,1341,5164,4765,4054,711,69,63,6,42.39,74.9,12.14
2010,Veracruz de Ignacio de la Llave,Coyutla,30051,30,51,6932,5677,1255,9450,2053,7397,6782,5543,1239,150,134,16,42.11,72.99,14.45
2010,Veracruz de Ignacio de la Llave,Cuichapa,30052,30,52,3904,2977,927,5047,1210,3837,3546,2675,871,358,302,56,43.34,70.36,19.41
2010,Veracruz de Ignacio de la Llave,Cuitlahuac,30053,30,53,10190,7136,3054,9967,2181,7786,9673,6702,2971,517,434,83,50.18,75.83,28.03
2010,Veracruz de Ignacio de la Llave,Chacaltianguis,30054,30,54,3929,3180,749,5385,1308,4077,3831,3095,736,98,85,13,41.97,70.26,15.49
2010,Veracruz de Ignacio de la Llave,Chalma,30055,30,55,4231,3372,859,5502,1365,4137,4146,3305,841,85,67,18,43.24,70.75,17.11
2010,Veracruz de Ignacio de la Llave,Chiconamel,30056,30,56,1981,1665,316,2967,741,2226,1937,1636,301,44,29,15,39.81,68.74,12.37
2010,Veracruz de Ignacio de la Llave,Chiconquiaco,30057,30,57,4527,3788,739,4873,823,4050,4468,3733,735,59,55,4,47.98,81.81,15.38
2010,Veracruz de Ignacio de la Llave,Chicontepec,30058,30,58,17757,15266,2491,25738,5571,20167,17616,15161,2455,141,105,36,40.56,72.68,10.94
2010,Veracruz de Ignacio de la Llave,Chinameca,30059,30,59,6049,4398,1651,5987,1379,4608,5707,4099,1608,342,299,43,50.05,75.68,26.31
2010,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,30060,30,60,5413,4112,1301,6099,1432,4667,5308,4027,1281,105,85,20,46.55,73.22,21.64
2010,Veracruz de Ignacio de la Llave,Las Choapas,30061,30,61,25827,20163,5664,29281,6511,22770,24987,19476,5511,840,687,153,46.64,75.12,19.85
2010,Veracruz de Ignacio de la Llave,Chocaman,30062,30,62,7148,5381,1767,6564,1312,5252,6806,5089,1717,342,292,50,52.04,80.23,25.14
2010,Veracruz de Ignacio de la Llave,Chontla,30063,30,63,5052,4056,996,6180,1573,4607,4964,3979,985,88,77,11,44.68,71.5,17.68
2010,Veracruz de Ignacio de la Llave,Chumatlan,30064,30,64,1201,901,300,1672,477,1195,1194,894,300,7,7,0,41.54,64.82,19.99
2010,Veracruz de Ignacio de la Llave,Emiliano Zapata,30065,30,65,25596,17697,7899,21672,5223,16449,24884,17093,7791,712,604,108,54,76.89,32.39
2010,Veracruz de Ignacio de la Llave,Espinal,30066,30,66,8474,6875,1599,10830,2371,8459,8265,6687,1578,209,188,21,43.66,73.85,15.83
2010,Veracruz de Ignacio de la Llave,Filomeno Mata,30067,30,67,3805,3331,474,6380,1676,4704,3560,3092,468,245,239,6,37.11,66.05,9.1
2010,Veracruz de Ignacio de la Llave,Fortin,30068,30,68,24342,15722,8620,21496,5470,16026,23555,15144,8411,787,578,209,52.85,73.83,34.81
2010,Veracruz de Ignacio de la Llave,Gutierrez Zamora,30069,30,69,9869,6694,3175,9531,2258,7273,9562,6437,3125,307,257,50,50.51,74.11,30.22
2010,Veracruz de Ignacio de la Llave,Hidalgotitlan,30070,30,70,6054,5343,711,7726,1544,6182,5967,5263,704,87,80,7,43.7,77.07,10.27
2010,Veracruz de Ignacio de la Llave,Huatusco,30071,30,71,21591,15028,6563,19111,4006,15105,20966,14494,6472,625,534,91,52.87,78.61,30.22
2010,Veracruz de Ignacio de la Llave,Huayacocotla,30072,30,72,6899,5316,1583,8127,1789,6338,6675,5114,1561,224,202,22,45.53,74.02,19.86
2010,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,30073,30,73,12707,10670,2037,18696,4380,14316,12151,10176,1975,556,494,62,40.3,70.49,12.42
2010,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtemoc,30074,30,74,2557,1729,828,2575,689,1886,2387,1590,797,170,139,31,49.63,71.18,30.41
2010,Veracruz de Ignacio de la Llave,Ignacio de la Llave,30075,30,75,5819,4657,1162,7708,1808,5900,5435,4302,1133,384,355,29,42.74,71.35,16.39
2010,Veracruz de Ignacio de la Llave,Ilamatlan,30076,30,76,3584,3041,543,6017,1410,4607,3276,2754,522,308,287,21,36.91,67.26,10.47
2010,Veracruz de Ignacio de la Llave,Isla,30077,30,77,16794,12579,4215,15565,2945,12620,16352,12212,4140,442,367,75,51.61,80.45,24.93
2010,Veracruz de Ignacio de la Llave,Ixcatepec,30078,30,78,4298,3556,742,5615,1321,4294,4248,3519,729,50,37,13,43.07,72.28,14.66
2010,Veracruz de Ignacio de la Llave,Ixhuacan de los Reyes,30079,30,79,3859,3289,570,4032,655,3377,3708,3150,558,151,139,12,48.58,82.64,14.38
2010,Veracruz de Ignacio de la Llave,Ixhuatlan del Cafe,30080,30,80,7391,6041,1350,8216,1578,6638,7053,5739,1314,338,302,36,47.21,79.05,16.85
2010,Veracruz de Ignacio de la Llave,Ixhuatlancillo,30081,30,81,8517,5523,2994,6737,1614,5123,8046,5148,2898,471,375,96,55.54,76.87,36.73
2010,Veracruz de Ignacio de la Llave,Ixhuatlan del Sureste,30082,30,82,5276,4036,1240,6149,1568,4581,5031,3830,1201,245,206,39,45.79,71.26,21.17
2010,Veracruz de Ignacio de la Llave,Ixhuatlan de Madero,30083,30,83,16198,13605,2593,21439,4679,16760,16103,13536,2567,95,69,26,42.76,73.9,13.32
2010,Veracruz de Ignacio de la Llave,Ixmatlahuacan,30084,30,84,2114,1745,369,2437,503,1934,2050,1691,359,64,54,10,46.27,77.32,15.96
2010,Veracruz de Ignacio de la Llave,Ixtaczoquitlan,30085,30,85,24879,17435,7444,25287,6424,18863,23397,16293,7104,1482,1142,340,49.42,72.75,28.23
2010,Veracruz de Ignacio de la Llave,Jalacingo,30086,30,86,14208,11048,3160,13964,2527,11437,13943,10809,3134,265,239,26,50.23,81.06,21.56
2010,Veracruz de Ignacio de la Llave,Xalapa,30087,30,87,198673,114583,84090,152004,44628,107376,192193,110026,82167,6480,4557,1923,56.49,71.73,43.8
2010,Veracruz de Ignacio de la Llave,Jalcomulco,30088,30,88,2061,1544,517,1896,433,1463,2030,1517,513,31,27,4,51.65,77.12,26.01
2010,Veracruz de Ignacio de la Llave,Jaltipan,30089,30,89,15877,10918,4959,15593,3873,11720,15046,10231,4815,831,687,144,50.22,73.39,29.63
2010,Veracruz de Ignacio de la Llave,Jamapa,30090,30,90,4094,3074,1020,4129,882,3247,3940,2948,992,154,126,28,49.34,76.72,23.77
2010,Veracruz de Ignacio de la Llave,Jesus Carranza,30091,30,91,9090,7614,1476,11045,2203,8842,8829,7390,1439,261,224,37,44.69,76.54,14.2
2010,Veracruz de Ignacio de la Llave,Xico,30092,30,92,13796,10125,3671,12464,2542,9922,13307,9709,3598,489,416,73,52.21,79.31,26.88
2010,Veracruz de Ignacio de la Llave,Jilotepec,30093,30,93,5591,4128,1463,6058,1423,4635,5426,3973,1453,165,155,10,47.73,73.91,23.87
2010,Veracruz de Ignacio de la Llave,Juan Rodriguez Clara,30094,30,94,13790,11215,2575,14898,2840,12058,13375,10844,2531,415,371,44,47.86,79.22,17.57
2010,Veracruz de Ignacio de la Llave,Juchique de Ferrer,30095,30,95,5354,4514,840,7206,1616,5590,5191,4363,828,163,151,12,42.4,73.18,13.01
2010,Veracruz de Ignacio de la Llave,Landero y Coss,30096,30,96,485,417,68,784,171,613,474,408,66,11,9,2,38.04,70.32,9.97
2010,Veracruz de Ignacio de la Llave,Lerdo de Tejada,30097,30,97,7232,4894,2338,8940,2587,6353,6866,4581,2285,366,313,53,44.55,65.15,26.81
2010,Veracruz de Ignacio de la Llave,Magdalena,30098,30,98,898,714,184,1119,287,832,854,675,179,44,39,5,44.21,70.83,17.99
2010,Veracruz de Ignacio de la Llave,Maltrata,30099,30,99,5430,4252,1178,6810,1500,5310,5244,4095,1149,186,157,29,44.28,73.69,18.14
2010,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,30100,30,100,8465,6801,1664,9367,1916,7451,8131,6499,1632,334,302,32,47.14,77.26,18.18
2010,Veracruz de Ignacio de la Llave,Mariano Escobedo,30101,30,101,12231,8531,3700,12106,2905,9201,11390,7831,3559,841,700,141,50.19,74.45,28.65
2010,Veracruz de Ignacio de la Llave,Martinez de la Torre,30102,30,102,40868,27554,13314,36844,8860,27984,39684,26605,13079,1184,949,235,52.31,75.17,32.11
2010,Veracruz de Ignacio de la Llave,Mecatlan,30103,30,103,2379,2054,325,5668,1825,3843,2218,1903,315,161,151,10,29.34,52.37,7.76
2010,Veracruz de Ignacio de la Llave,Mecayapan,30104,30,104,4966,4328,638,7854,1901,5953,4564,3946,618,402,382,20,38.54,68.98,9.65
2010,Veracruz de Ignacio de la Llave,Medellin de Bravo,30105,30,105,25812,17164,8648,20150,4562,15588,25081,16626,8455,731,538,193,55.76,78.31,35.48
2010,Veracruz de Ignacio de la Llave,Miahuatlan,30106,30,106,1365,1123,242,1849,383,1466,1302,1063,239,63,60,3,42.22,73.74,14.15
2010,Veracruz de Ignacio de la Llave,Las Minas,30107,30,107,737,672,65,1175,293,882,669,605,64,68,67,1,38.37,68.99,6.86
2010,Veracruz de Ignacio de la Llave,Minatitlan,30108,30,108,62202,42335,19867,61996,16743,45253,59867,40573,19294,2335,1762,573,49.88,71.33,30.4
2010,Veracruz de Ignacio de la Llave,Misantla,30109,30,109,23771,17797,5974,25011,5726,19285,22980,17091,5889,791,706,85,48.48,75.14,23.57
2010,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,30110,30,110,2874,2588,286,3958,788,3170,2653,2378,275,221,210,11,41.82,76.05,8.24
2010,Veracruz de Ignacio de la Llave,Moloacan,30111,30,111,5263,4065,1198,7191,1903,5288,4927,3749,1178,336,316,20,42.06,67.65,18.42
2010,Veracruz de Ignacio de la Llave,Naolinco,30112,30,112,8415,5977,2438,7284,1548,5736,8299,5874,2425,116,103,13,53.32,78.79,29.75
2010,Veracruz de Ignacio de la Llave,Naranjal,30113,30,113,1494,1066,428,1811,478,1333,1467,1043,424,27,23,4,45,68.73,24.19
2010,Veracruz de Ignacio de la Llave,Nautla,30114,30,114,3576,2776,800,4401,1073,3328,3428,2657,771,148,119,29,44.63,71.64,19.34
2010,Veracruz de Ignacio de la Llave,Nogales,30115,30,115,13326,8718,4608,13332,3787,9545,12455,8012,4443,871,706,165,49.82,69.38,32.49
2010,Veracruz de Ignacio de la Llave,Oluta,30116,30,116,5839,4053,1786,5634,1358,4276,5597,3862,1735,242,191,51,50.56,74.22,29.34
2010,Veracruz de Ignacio de la Llave,Omealca,30117,30,117,7383,5989,1394,9810,2087,7723,7175,5818,1357,208,171,37,42.72,73.61,15.24
2010,Veracruz de Ignacio de la Llave,Orizaba,30118,30,118,51013,29435,21578,45686,14157,31529,48377,27561,20816,2636,1874,762,52.56,67.24,40.5
2010,Veracruz de Ignacio de la Llave,Otatitlan,30119,30,119,1999,1451,548,2146,485,1661,1936,1398,538,63,53,10,48.03,74.52,24.74
2010,Veracruz de Ignacio de la Llave,Oteapan,30120,30,120,5613,4166,1447,5812,1264,4548,5263,3850,1413,350,316,34,48.34,74.89,23.93
2010,Veracruz de Ignacio de la Llave,Ozuluama de Mascarenas,30121,30,121,8608,7323,1285,9515,2004,7511,8408,7136,1272,200,187,13,47.2,77.93,14.53
2010,Veracruz de Ignacio de la Llave,Pajapan,30122,30,122,5674,4581,1093,6549,1446,5103,5429,4350,1079,245,231,14,46.22,75.61,17.58
2010,Veracruz de Ignacio de la Llave,Panuco,30123,30,123,35932,27415,8517,39206,9581,29625,34337,26043,8294,1595,1372,223,47.6,73.64,22.26
2010,Veracruz de Ignacio de la Llave,Papantla,30124,30,124,59765,45018,14747,62725,13675,49050,58796,44227,14569,969,791,178,48.51,76.1,23.02
2010,Veracruz de Ignacio de la Llave,Paso del Macho,30125,30,125,11209,8497,2712,11105,2379,8726,10896,8235,2661,313,262,51,49.95,77.56,23.62
2010,Veracruz de Ignacio de la Llave,Paso de Ovejas,30126,30,126,12187,9699,2488,13822,3134,10688,11547,9136,2411,640,563,77,46.53,74.8,18.81
2010,Veracruz de Ignacio de la Llave,La Perla,30127,30,127,6733,5632,1101,7670,1243,6427,6391,5304,1087,342,328,14,46.5,81.39,14.56
2010,Veracruz de Ignacio de la Llave,Perote,30128,30,128,23571,17263,6308,24272,5347,18925,22658,16484,6174,913,779,134,46.69,68.6,24.91
2010,Veracruz de Ignacio de la Llave,Platon Sanchez,30129,30,129,6099,4726,1373,7448,1848,5600,5874,4522,1352,225,204,21,44.69,71.16,19.6
2010,Veracruz de Ignacio de la Llave,Playa Vicente,30130,30,130,14136,11362,2774,16926,3288,13638,13234,10536,2698,902,826,76,45.23,76.92,16.83
2010,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,30131,30,131,80179,49937,30242,69991,19629,50362,77897,48232,29665,2282,1705,577,53.16,71.44,37.37
2010,Veracruz de Ignacio de la Llave,Las Vigas de Ramirez,30132,30,132,6265,5010,1255,6692,1312,5380,6082,4842,1240,183,168,15,48.11,78.87,18.81
2010,Veracruz de Ignacio de la Llave,Pueblo Viejo,30133,30,133,22106,15728,6378,20269,5363,14906,20917,14684,6233,1189,1044,145,52,74.28,29.89
2010,Veracruz de Ignacio de la Llave,Puente Nacional,30134,30,134,8528,6328,2200,8395,1915,6480,8078,5948,2130,450,380,70,50.1,76.12,25.26
2010,Veracruz de Ignacio de la Llave,Rafael Delgado,30135,30,135,7665,5369,2296,6695,1572,5123,7349,5098,2251,316,271,45,53.21,77.03,30.88
2010,Veracruz de Ignacio de la Llave,Rafael Lucio,30136,30,136,2760,1927,833,2394,537,1857,2695,1869,826,65,58,7,53.42,78.08,30.86
2010,Veracruz de Ignacio de la Llave,Los Reyes,30137,30,137,1588,1297,291,2173,554,1619,1542,1251,291,46,46,0,42.02,69.69,15.17
2010,Veracruz de Ignacio de la Llave,Rio Blanco,30138,30,138,16466,9988,6478,15519,4688,10831,15449,9252,6197,1017,736,281,51.32,67.84,37.3
2010,Veracruz de Ignacio de la Llave,Saltabarranca,30139,30,139,1963,1564,399,2765,686,2079,1859,1477,382,104,87,17,41.39,69.2,16.07
2010,Veracruz de Ignacio de la Llave,San Andres Tenejapan,30140,30,140,896,655,241,1062,250,812,847,611,236,49,44,5,45.55,72.06,22.78
2010,Veracruz de Ignacio de la Llave,San Andres Tuxtla,30141,30,141,54813,42119,12694,63842,13566,50276,52755,40317,12438,2058,1802,256,45.93,75.08,20.08
2010,Veracruz de Ignacio de la Llave,San Juan Evangelista,30142,30,142,11061,9609,1452,14586,2856,11730,10796,9358,1438,265,251,14,42.88,76.53,10.97
2010,Veracruz de Ignacio de la Llave,Santiago Tuxtla,30143,30,143,18881,15680,3201,24967,5146,19821,17967,14864,3103,914,816,98,42.82,74.77,13.84
2010,Veracruz de Ignacio de la Llave,Sayula de Aleman,30144,30,144,11136,8591,2545,12781,2955,9826,10716,8215,2501,420,376,44,46.32,73.87,20.51
2010,Veracruz de Ignacio de la Llave,Soconusco,30145,30,145,5806,4041,1765,5311,1303,4008,5607,3887,1720,199,154,45,52.07,75.36,30.49
2010,Veracruz de Ignacio de la Llave,Sochiapa,30146,30,146,1147,994,153,1374,252,1122,1095,945,150,52,49,3,45.19,79.14,11.93
2010,Veracruz de Ignacio de la Llave,Soledad Atzompa,30147,30,147,4823,4436,387,9706,2615,7091,4528,4149,379,295,287,8,32.99,62.43,5.15
2010,Veracruz de Ignacio de la Llave,Soledad de Doblado,30148,30,148,10321,8139,2182,10834,2172,8662,10023,7882,2141,298,257,41,48.45,78.11,20.05
2010,Veracruz de Ignacio de la Llave,Soteapan,30149,30,149,9212,7886,1326,13351,2951,10400,9060,7743,1317,152,143,9,40.65,72.43,11.26
